geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
67133,-1.3655230355271828,-48.400283687762396,ananindeua,PA
67140,-1.3717613011354444,-48.41010538295214,ananindeua,PA
67143,-1.3591215737617215,-48.39106862146767,ananindeua,PA
67145,-1.3837399747465344,-48.3643020361106,ananindeua,PA
67146,-1.3620913191586428,-48.38531464383729,ananindeua,PA
77890,-6.370765412372194,-48.07141570871096,ananás,TO
75020,-16.330689182644722,-48.95225754179908,anapolis,GO
75023,-16.335630940865553,-48.96044231238835,anapolis,GO
75024,-16.333890980030702,-48.96284824258497,anapolis,GO
75025,-16.36948530124392,-48.966149524130145,anapolis,GO
75040,-16.317944121483606,-48.953546423255005,anapolis,GO
75043,-16.372810848261228,-48.949660229340076,anapolis,GO
75044,-16.324666919485207,-48.96676696557912,anapolis,GO
75045,-16.31596721285259,-48.96382938426707,anapolis,GO
75050,-16.303512872024363,-48.97317114006853,anapolis,GO
75053,-16.32848632110027,-48.947080353210296,anapolis,GO
75054,-16.286454,-48.986390250000014,anapolis,GO
75060,-16.332113986578264,-48.97081390760249,anapolis,GO
75063,-16.29691109785454,-48.954499986875504,anapolis,GO
75064,-16.3327550678405,-48.920350020414524,anapolis,GO
75065,-16.292357999999993,-48.960994499999984,anapolis,GO
75066,-16.280437101377682,-48.98428069439646,anapolis,GO
75070,-16.3746810839927,-48.96180097570963,anapolis,GO
75071,-16.31753856668987,-48.90503905092913,anapolis,GO
75072,-16.28263447934532,-48.936785549623494,anapolis,GO
75073,-16.280516615334758,-48.9431119112335,anapolis,GO
75074,-16.296584270311456,-48.94201156253174,anapolis,GO
75075,-16.306310725312034,-48.94153423379714,anapolis,GO
75076,-16.303634999999993,-48.92667750000001,anapolis,GO
75080,-16.339351888548485,-48.932322496990736,anapolis,GO
75083,-16.314258555450674,-48.94951264597544,anapolis,GO
75084,-16.314652421504086,-48.940943840919815,anapolis,GO
75085,-16.290133205291294,-48.92196676110425,anapolis,GO
75090,-16.311565166026426,-48.90728640558291,anapolis,GO
75091,-16.31620765715852,-48.90644446180743,anapolis,GO
75093,-16.327241905074594,-48.91420045092536,anapolis,GO
75094,-16.327885874469594,-48.922756659405046,anapolis,GO
75095,-16.351060073072986,-48.923847853220636,anapolis,GO
75096,-16.333706999999947,-48.929268499999964,anapolis,GO
75097,-16.322742376495544,-48.92109566785528,anapolis,GO
75100,-16.367818646101878,-48.946342446973105,anapolis,GO
75101,-16.342964312001644,-48.90511382757298,anapolis,GO
75102,-16.373440887999948,-48.82239499999997,anapolis,GO
75103,-16.372499063999953,-48.89128849999997,anapolis,GO
75104,-16.35604606882095,-48.91230098928137,anapolis,GO
75105,-16.37212176871212,-48.945511472192216,anapolis,GO
75106,-16.37706710407333,-48.94866729256318,anapolis,GO
75110,-16.36067907542659,-48.91669526552257,anapolis,GO
75113,-16.355349213421277,-48.912261221096564,anapolis,GO
75114,-16.349210999999997,-48.933909,anapolis,GO
75115,-16.3528418199437,-48.94234252038026,anapolis,GO
75120,-16.347710999999947,-48.96416599999996,anapolis,GO
75123,-16.396908499999938,-48.96822975799995,anapolis,GO
75124,-16.381874907514568,-48.96222519204477,anapolis,GO
75125,-16.361402470115,-48.95212905574755,anapolis,GO
75126,-16.37381726020999,-48.96269299763014,anapolis,GO
75130,-16.375690297846745,-48.970250421720834,anapolis,GO
75131,-16.386631846777146,-48.97659123698424,anapolis,GO
75132,-16.388687999999945,-48.924093499999955,anapolis,GO
75133,-16.38968075940797,-48.960520549972514,anapolis,GO
75134,-16.3629405,-48.98938500000001,anapolis,GO
75135,-16.39217997671801,-48.97839293436638,anapolis,GO
75136,-16.43068851499993,-48.97016499999995,anapolis,GO
75140,-16.335452098607156,-48.96832076927247,anapolis,GO
75143,-16.34239486631397,-48.9664274074241,anapolis,GO
75144,-16.33228453422586,-48.9769057664022,anapolis,GO
75145,-16.349502259375797,-48.97402896258024,anapolis,GO
68365,-3.4748096801242556,-51.20556860053061,anapu,PA
65525,-3.677462856590488,-43.0976754461534,anapurus,MA
79210,-20.747045999999948,-55.73631499999996,anastacio,MS
79210,-20.496373741922493,-55.78931594728024,anastácio,MS
79770,-22.19077615031644,-52.72354082905872,anaurilandia,MS
79770,-22.190265749798073,-52.72213062070249,anaurilândia,MS
29230,-20.835131411973293,-40.62749270629213,anchieta,ES
89970,-26.5405973128398,-53.33325377624673,anchieta,SC
46830,-12.896359999999959,-41.31848999999994,andarai,BA
46830,-12.896808098861891,-41.31768492287559,andaraí,BA
86380,-23.060640095357602,-50.223610535868154,andira,PR
86380,-23.067152715379144,-50.260975459927906,andirá,PR
48990,-10.348670694211462,-39.8332280517668,andorinha,BA
37795,-22.091943294339934,-46.58588823784492,andradas,MG
27770,-22.241686895418987,-43.423479863196626,andrade pinto,RJ
16900,-20.92194536728114,-51.39311481959662,andradina,SP
16901,-20.9129506472335,-51.369913512358224,andradina,SP
16902,-20.91040333601919,-51.363079871334584,andradina,SP
16903,-20.918471338787317,-51.40245769998474,andradina,SP
16905,-20.884900499999993,-51.367473,andradina,SP
95310,-28.63235819903258,-51.573247145680746,andre da rocha,RS
37300,-21.747271820384007,-44.31932160673514,andrelandia,MG
37300,-21.746033786193756,-44.313615084513394,andrelândia,MG
39207,-18.25622999999996,-45.06661999999994,andrequice,MG
95310,-28.636693021649236,-51.57289818019284,andré da rocha,RS
18240,-23.550272072130415,-48.30415627258901,angatuba,SP
39685,-17.73173050163962,-42.268223860391984,angelandia,MG
79785,-22.168469901371175,-53.772005426997,angelica,MS
55430,-8.891981472176072,-36.28507845145716,angelim,PE
88460,-27.58855832139916,-48.98504365355531,angelina,SC
39685,-17.730206097314507,-42.27043447690703,angelândia,MG
47960,-12.007854519145162,-44.70023526385971,angical,BA
64410,-6.091760561974169,-42.73535826159572,angical do piaui,PI
64410,-6.0902049442562705,-42.738079875812794,angical do piauí,PI
77905,-6.39510088091528,-47.863909858999236,angico,TO
59515,-5.676144634412402,-36.60161980021723,angicos,RN
23900,-23.010710662287607,-44.32207884111397,angra dos reis,RJ
23902,-23.011470581261047,-44.32367278744844,angra dos reis,RJ
23903,-23.005252477993732,-44.31872777243328,angra dos reis,RJ
23904,-23.006942940795437,-44.31226753933621,angra dos reis,RJ
23905,-22.981301197363234,-44.30340164923547,angra dos reis,RJ
23906,-23.003273742018784,-44.305442210425284,angra dos reis,RJ
23907,-23.01545345151348,-44.52902511482693,angra dos reis,RJ
23909,-23.02138313288183,-44.337983968472685,angra dos reis,RJ
23910,-23.005799999999965,-44.29499999999996,angra dos reis,RJ
23911,-23.012221144985652,-44.279430077609206,angra dos reis,RJ
23912,-23.01173808941483,-44.21543218557584,angra dos reis,RJ
23913,-22.98974944369132,-44.2422178907717,angra dos reis,RJ
23914,-23.003270999999998,-44.23631849999998,angra dos reis,RJ
23915,-23.006881519628156,-44.23316177469693,angra dos reis,RJ
23916,-23.049162489671204,-44.23035222534024,angra dos reis,RJ
23917,-23.03799639280258,-44.196462000000004,angra dos reis,RJ
23918,-23.03512178263671,-44.18206169206868,angra dos reis,RJ
23931,-23.019844665226078,-44.33141460582894,angra dos reis,RJ
23932,-22.993713241267386,-44.24928959783319,angra dos reis,RJ
23933,-22.97719780684851,-44.2935748428748,angra dos reis,RJ
23934,-23.00956875697162,-44.53277798058791,angra dos reis,RJ
23935,-22.992754726010187,-44.23903114575342,angra dos reis,RJ
23936,-23.014964021715517,-44.53016913262758,angra dos reis,RJ
23937,-22.965314667400648,-44.305017487301996,angra dos reis,RJ
23940,-22.923848696870905,-44.3664212169165,angra dos reis,RJ
23942,-22.949387804155055,-44.32435793849348,angra dos reis,RJ
23943,-23.016589239858273,-44.53511809666796,angra dos reis,RJ
23944,-22.937243342682205,-44.414634932516954,angra dos reis,RJ
23946,-23.031855674347412,-44.17270377159057,angra dos reis,RJ
23950,-23.02039771001338,-44.49517931703612,angra dos reis,RJ
23951,-23.025203890368395,-44.518299092326,angra dos reis,RJ
23952,-23.017626351511993,-44.52707057310547,angra dos reis,RJ
23953,-23.021238647678565,-44.539338847621735,angra dos reis,RJ
23954,-23.025497195747434,-44.511538997375666,angra dos reis,RJ
23955,-23.011829999999975,-44.53576999999996,angra dos reis,RJ
23968,-23.137734439599647,-44.17029509703366,angra dos reis,RJ
44670,-12.151578139507391,-39.246874185759566,anguera,BA
35793,-19.14045895574384,-44.656343884728464,anguereta,MG
86755,-23.198353475141612,-51.91480492389714,angulo,PR
36664,-21.870338390136773,-42.695663219872266,angustura,MG
79785,-22.166637064197452,-53.783869005518206,angélica,MS
79125,-20.98393740524472,-54.505377666503776,anhandui,MS
75770,-18.339832546002228,-48.21937149616647,anhanguera,GO
18620,-22.793905799557194,-48.12912121157788,anhembi,SP
19580,-22.298491633129792,-51.388518251454,anhumas,SP
76170,-16.472544192552327,-49.962061856059655,anicuns,GO
64780,-9.188758387510022,-43.04894098362555,anisio de abreu,PI
88590,-27.6930140160051,-51.12645220581184,anita garibaldi,SC
88475,-27.909599359484886,-49.13261919315861,anitapolis,SC
88475,-27.90422615873699,-49.12922244559433,anitápolis,SC
69440,-3.746384229750828,-61.66403759831455,anori,AM
25882,-22.836986306882032,-43.26458725620434,anta,RJ
95980,-28.982813947197723,-51.99543209754164,anta gorda,RS
48420,-10.415033999999995,-38.32993268912026,antas,BA
83370,-25.461853239508887,-48.688749531784374,antonina,PR
63570,-6.777230384375244,-39.99022235056348,antonina do norte,CE
64855,-7.223268537014012,-44.19271539272979,antonio almeida,PI
44180,-12.43885891817008,-39.11891018706669,antonio cardoso,BA
36220,-21.410642999999943,-43.77273199999996,antonio carlos,MG
88180,-27.52400898103024,-48.76435247323596,antonio carlos,SC
35177,-19.659084821220166,-42.875829999570875,antonio dias,MG
44780,-10.576986433228068,-40.27478284996702,antonio goncalves,BA
79910,-22.19568594846455,-55.941639341825486,antonio joao,MS
59870,-6.21747794360343,-37.88983096147538,antonio martins,RN
83980,-25.987346590102433,-50.19897220439501,antonio olinto,PR
35411,-20.308531567863092,-43.48285031738695,antonio pereira,MG
95250,-28.878752999999946,-51.31955149999996,antonio prado,RS
36850,-21.020380832963447,-42.111148100227524,antonio prado de minas,MG
35698,-19.908257726164948,-44.69699888808596,antunes,MG
35698,-19.952891167464596,-44.705766537509696,antunes (igaratinga),MG
64855,-7.218767606910639,-44.19612938299576,antônio almeida,PI
44180,-12.437923873440552,-39.12078904584024,antônio cardoso,BA
36220,-21.410642999999943,-43.77273199999996,antônio carlos,MG
88180,-27.518758900762744,-48.78097083105061,antônio carlos,SC
35177,-19.651872013076495,-42.86996703022925,antônio dias,MG
44780,-10.567980916052049,-40.27579671319823,antônio gonçalves,BA
79910,-22.194573838829676,-55.947528902920844,antônio joão,MS
59870,-6.217024238242784,-37.888226926671834,antônio martins,RN
83980,-25.925960999999944,-50.133603499999964,antônio olinto,PR
35411,-20.30534832526414,-43.47902290937164,antônio pereira,MG
95250,-28.8601470348342,-51.27714957822032,antônio prado,RS
36850,-21.020713786086926,-42.110793486737016,antônio prado de minas,MG
75020,-16.32982774155854,-48.95158906422126,anápolis,GO
75023,-16.33572943987056,-48.963489386160944,anápolis,GO
75024,-16.332121581310556,-48.96268892393604,anápolis,GO
75025,-16.32878816086227,-48.96312733769667,anápolis,GO
75040,-16.31341367555184,-48.953283059798366,anápolis,GO
75043,-16.32169861752161,-48.96059578865602,anápolis,GO
75044,-16.322993556709175,-48.96475801287945,anápolis,GO
75053,-16.278962157418505,-48.97779040789418,anápolis,GO
75060,-16.304915577544943,-48.953361506155495,anápolis,GO
75063,-16.283108999999946,-48.958855999999955,anápolis,GO
75064,-16.294365,-48.96681299999999,anápolis,GO
75065,-16.277786768474208,-48.9654613081485,anápolis,GO
75070,-16.294162499999995,-48.951026999999996,anápolis,GO
75071,-16.277447855426637,-48.9542827054636,anápolis,GO
75073,-16.27921168249368,-48.94526648987923,anápolis,GO
75074,-16.277436,-48.930338250000005,anápolis,GO
75075,-16.306177585889454,-48.93723237326413,anápolis,GO
75080,-16.318816369711403,-48.948853270826554,anápolis,GO
75083,-16.3087291456411,-48.94984403690748,anápolis,GO
75084,-16.312499178802277,-48.93737324984767,anápolis,GO
75085,-16.28665141729469,-48.93157503954007,anápolis,GO
75090,-16.302960749317982,-48.897585151923,anápolis,GO
75091,-16.314632774252082,-48.90274367391966,anápolis,GO
75093,-16.327507500000003,-48.91711274999999,anápolis,GO
75094,-16.320791439297466,-48.931419790285396,anápolis,GO
75095,-16.35138533490797,-48.91792364354164,anápolis,GO
75096,-16.332167999999946,-48.926316499999956,anápolis,GO
75100,-16.356323999999947,-48.93514549999996,anápolis,GO
75101,-16.34342399999999,-48.906488249999995,anápolis,GO
75102,-16.373440887999948,-48.82239499999997,anápolis,GO
75103,-16.35884457002942,-48.91536508792148,anápolis,GO
75104,-16.35409769781337,-48.91316267959142,anápolis,GO
75105,-16.372950772474507,-48.94594506619724,anápolis,GO
75106,-16.376980304317538,-48.94961830431753,anápolis,GO
75110,-16.334989287716553,-48.94774166081392,anápolis,GO
75113,-16.384851578276198,-48.96110057405134,anápolis,GO
75114,-16.345673847415014,-48.93903756868418,anápolis,GO
75115,-16.35051992098451,-48.94701420108804,anápolis,GO
75120,-16.343272747416805,-48.95829953262611,anápolis,GO
75123,-16.341791615856962,-48.95345680108819,anápolis,GO
75125,-16.357294554175095,-48.95402423385913,anápolis,GO
75126,-16.261622181462517,-48.99423700614201,anápolis,GO
75130,-16.372741046960908,-48.96469619050585,anápolis,GO
75131,-16.374010700367087,-48.978043115868495,anápolis,GO
75133,-16.384117293233494,-48.961217339330915,anápolis,GO
75134,-16.361247772910176,-48.98559504103712,anápolis,GO
75135,-16.39046343997297,-48.9740500680081,anápolis,GO
75136,-16.372471499999993,-48.98677724999999,anápolis,GO
75140,-16.335452098607156,-48.96832076927247,anápolis,GO
75144,-16.32739788659782,-48.998402610242216,anápolis,GO
58823,-6.791309823011496,-38.08270395172513,aparecida,PB
12570,-23.972877399924272,-46.30252260467594,aparecida,SP
15735,-20.45290773359273,-50.88104577280674,aparecida d oeste,SP
15735,-20.469863999999944,-50.91659899999996,aparecida d'oeste,SP
74905,-16.75035724985357,-49.252854926469,aparecida de goiania,GO
74910,-16.751289320374458,-49.24741449553158,aparecida de goiania,GO
74911,-16.7530455,-49.1998095,aparecida de goiania,GO
74912,-16.813780888759407,-49.31312203937808,aparecida de goiania,GO
74913,-16.77670006617066,-49.35043088493196,aparecida de goiania,GO
74914,-16.76898188623846,-49.22593571745633,aparecida de goiania,GO
74915,-16.830778499999997,-49.24854225,aparecida de goiania,GO
74916,-16.767518086439587,-49.28470195916342,aparecida de goiania,GO
74917,-16.775169430680915,-49.32196396666481,aparecida de goiania,GO
74919,-16.776836999999997,-49.24737449999999,aparecida de goiania,GO
74920,-16.8233265,-49.29768449999999,aparecida de goiania,GO
74921,-16.779370192105855,-49.21322935500037,aparecida de goiania,GO
74922,-16.759649532295228,-49.22596154517842,aparecida de goiania,GO
74923,-16.787548253347694,-49.22432354493869,aparecida de goiania,GO
74924,-16.785857999999944,-49.21878949999996,aparecida de goiania,GO
74926,-16.758726086108535,-49.20920874920844,aparecida de goiania,GO
74927,-16.757578173757565,-49.20702807362189,aparecida de goiania,GO
74930,-16.771707186309587,-49.338872245316765,aparecida de goiania,GO
74932,-16.767470514108613,-49.33899352988941,aparecida de goiania,GO
74933,-16.764993135266156,-49.30527368943335,aparecida de goiania,GO
74934,-16.843948009836687,-49.21609460533225,aparecida de goiania,GO
74935,-16.761683999999946,-49.298448499999964,aparecida de goiania,GO
74936,-16.767434999999946,-49.296121999999954,aparecida de goiania,GO
74937,-16.77719571815974,-49.29379965355073,aparecida de goiania,GO
74938,-16.753280334627178,-49.287206077834476,aparecida de goiania,GO
74940,-16.79245575144219,-49.29310985077582,aparecida de goiania,GO
74942,-16.788270418276223,-49.318473375077865,aparecida de goiania,GO
74943,-16.779199134853755,-49.33098272351731,aparecida de goiania,GO
74944,-16.796079000000006,-49.32735525,aparecida de goiania,GO
74945,-16.7963059571624,-49.33424216913179,aparecida de goiania,GO
74946,-16.782007159879527,-49.33584797811481,aparecida de goiania,GO
74947,-16.800461090166316,-49.35158291126405,aparecida de goiania,GO
74948,-16.813357713106015,-49.34758033965438,aparecida de goiania,GO
74950,-16.782728672002357,-49.27692852181039,aparecida de goiania,GO
74952,-16.782258329975424,-49.27733323958641,aparecida de goiania,GO
74953,-16.787941222469538,-49.29332998679541,aparecida de goiania,GO
74954,-16.79910116249084,-49.27558113606087,aparecida de goiania,GO
74955,-16.811377968878002,-49.28642455052393,aparecida de goiania,GO
74956,-16.808570999999993,-49.288940999999994,aparecida de goiania,GO
74957,-16.81057598651793,-49.31050536622679,aparecida de goiania,GO
74958,-16.802017344640053,-49.31700529763439,aparecida de goiania,GO
74959,-16.826582999999946,-49.30899199999996,aparecida de goiania,GO
74960,-16.813169999999992,-49.33728899999999,aparecida de goiania,GO
74961,-16.815680576269767,-49.316405514543966,aparecida de goiania,GO
74962,-16.816163989722117,-49.34134672668443,aparecida de goiania,GO
74963,-16.821244366758183,-49.34845220554569,aparecida de goiania,GO
74965,-16.83483289413642,-49.363796455450384,aparecida de goiania,GO
